Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub-Category,Region,State,City,Sales,Profit,Quantity,Discount,Ship Mode,Salesperson,Payment Method
ORD-102985,2024-06-10,06/14/2024,TC-29410,Theresa Clark,CORPORATE,OFF-LA-6404,3M Premium Label,Office Supplies,Labels,West,Washington,seattle,352.46,88.46,8,0.3,First Class,Zachary Mendoza, Debit Card
ORD-109339,19/10/2024,10-24-2024,CW-25525,Curtis Williams,Home Office,TEC-CO-1273,Lenovo Executive Computer,Technology,Computers,South,Georgia,savannah,$227.68,-12.14,7,0.4,First Class,David Robinson, Bank Transfer
ORD-109893,10-19-2024,2024-10-25,SW-75836,Sherry Woods,Home Office,TEC-AC-9734,Logitech Ergonomic Accessorie,technology,Accessories,East,Pennsylvania,Philadelphia,3594.52,-471.55,8,0.5,Second Class,Maria Henry,Credit Card
ORD-103265,"Nov 19, 2022",11/24/2022,LB-94012,,Corporate,OFF-SU-9189,Avery Executive Supplie,Office Supplies,Supplies,South,GEORGIA,Savannah,713.96,52.57,11,0.5,same day,Justin Walker,Credit Card
ORD-111721,16/09/2025,2025-09-17,BM-20527,Brian Martin, Corporate,TEC-CO-8498,Logitech Executive Computer,Technology,Computers,East,New York,Buffalo,3743.64,1134.14,12,0.4,Standard Class,Katherine Stark,PayPal
ORD-107633,03-29-2024,30/03/2024,EA-57052,Ethan Adams,Corporate ,FUR-TA-1815,Bevis Heavy-Duty Table,Furniture,Tables ,Central,Ohio,Cleveland,"3,036.09",969.07,7,0.3,Same Day,David Robinson,Gift Card
ORD-109860,2022-10-02,10/04/2022,CG-57819, Cassandra Gaines,Consumer,OFF-FA-2734,Avery Adjustable Fastener,Office Supplies,Fasteners,West,Oregon, Eugene,131.94,36.14,1,0.0,First Class,Suzanne Wood,Credit Card
ORD-107810,"Oct 05, 2024",08/10/2024,BD-13617,Barbara Dudley,consumer,OFF-FA-7524,Xerox Portable Fastener,Office Supplies ,Fasteners,West,Washington,Seattle,$194.46,-16.91,3,0.0,second class,Kyle Chambers,Debit  Card
ORD-107580,03/09/2022,09/03/2022,RD-80010,Ruben Dunn,Consumer,FUR-CH-2698,Sauder Premium Chair,Furniture,Chairs,South,Florida,Miami,2813.96,-206.27,4,0.0,Second Class,Andrew Harper ,PayPal
ORD-101647,2025-04-26,2025-04-27,JF-19116,James Ferrell,Consumer,FUR-TA-6277,Bush Standard Table,Furniture,Tables,WEST,california,San Diego,"6,019.92",1671.17,8,0.0,same day,Felicia Krueger,credit card
ORD-112071,2023-12-26,2023-12-27,EM-49251,Elizabeth Mendez,Consumer,TEC-MA-2526,Apple Pro Machine,Technology,Machines,South,Georiga,Atlanta,5206.3,NULL,9,0.5, Same Day,Tammy Boone,Gift Card
ORD-102254,2023-08-26,08-31-2023,TM-42092,Tanner Mitchell DDS,Corporate,TEC-PH-7164,Samsung Deluxe Phone,TECHNOLOGY,Phones ,Central,Illinios,Chicago,"20,058.39",291.31,11,0.0,Standard Class,maria henry,PayPal
ORD-107726,08-19-2022,2022-08-24,JC-48254,John Coffey,Home Office ,TEC-MA-7129,Canon Ergonomic Machine,Technology,Machines ,West,Washingtion,Seattle,78457.39,72000.3,6,0.15,first class,Kyle Chambers,Bank Transfer
ORD-110446,02/17/2025,"Feb 18, 2025",JC-70931,Julian Conner, Corporate,FUR-FU-1436,DMI Compact Furnishing,Furniture,Furnishings,Central,illinois,Chicago,"3,486.04",-333.25,9,0.3,second class,Emma Butler,NULL
ORD-103017,03/27/2023,04-02-2023,AH-55508,Ashley Hicks,Home Office,OFF-EN-8348,Xerox Adjustable Envelope ,Office Supplies ,Envelopes,West,Oregon,Eugene ,628.1,28.71,11,0.4,Second Class,Joseph Howard,Gift Card
ORD-112177,11/08/2025,2025-08-14,CJ-74332,Chad Jones,Corporate,OFF-PA-9796,boston executive paper,Office Supplies,Paper,east,New York,Buffalo,230.94,66.86,2,0.0,Standard Class,James Webster,Gift Card
ORD-101973,07-30-2024,03/08/2024,DB-73483,DANIEL BUSH,Corporate,FUR-TA-5967,Bevis Wireless Table,FURNITURE,Tables,east,New Jersey,Jersey City,6041.3,-427.57,10,0.3,second class,Amber Yang,Pay Pal
ORD-106011,02/09/2024,N/A,CT-57739,Colin Terry, Corporate,TEC-CO-1273,Lenovo Executive Computer,Technology,Computers,Central,Ohio,Columbus,650.52,24.91,12,0.0,Standard Class,Pamela Gutierrez,Debit Card
ORD-107180,24/06/2025,26/06/2025,GJ-84177,Gary Jackson,Consumer ,OFF-ST-5712,Xerox Deluxe Storage,Office Supplies,Storage,South,FLORIDA,Orlando,2311.5,500.46,10,0.0,Standard Class,Maria Brown,Gift Card
ORD-107110,2023-01-09,2023-01-16,JG-63225,Jessica Garcia,Home Office,FUR-FU-4977,Global Executive Furnishing,Furniture,Furnishings,Central,Ohio,Columbus,2978.58,772.96,7,0.2,Standard Class,Joseph Howard,Debit Card
ORD-112500,24/06/2025,06/28/2025,MF-54057,Michael Farrell,Home Office,FUR-FU-4050,Novimex Compact Furnishing,Furniture ,Furnishings,West, Oregon,Portland,333.5,61.67,8,0.2,second class,Maria Brown,bank transfer
ORD-110790,08/23/2022,26/08/2022,MS-21846,Matthew Schwartz,corporate,FUR-TA-7340,Global Portable Table,Furniture,Tables,East,New Jersy, Jersey City,825.65,199.28,1,0.0,Second Class,Robert Jackson,N/A
ORD-107276,2023-10-05,2023-10-06,AF-41195,April Frost,Corporate ,OFF-AR-8368,Xerox Deluxe Art,Office Supplies,Art,East,Pennsylvania,Philadelphia,23.57,-1.42,1,0.0,Second Class,James Webster,Cash 
ORD-106653,01-26-2024,02-02-2024,DG-48829,Dustin Gallegos,Consumer,OFF-BI-7756,Acme Deluxe Binder,Office Supplies,Binders,Central,Illinois,Chicago,150.9,16.61,8,0.0,Same Day,Justin Walker, Bank Transfer
ORD-106751,"Nov 24, 2023","Nov 25, 2023",DF-74451,,Consumer,FUR-FU-6968,Hon Adjustable Furnishing,Furniture,Furnishings,SOUTH, Florida,Tampa,1492.0,142.88,4,0.4, Standard Class,Emma Butler,Cash
ORD-102874,10/22/2024,10/29/2024,DM-60205,Dana Martinez,Home Office,TEC-MA-6053,Lenovo Portable Machine,Tech,Machines , Central,Texas,Houston,8002.0,665.16,8,0.0,SECOND CLASS,Maria Brown,Bank Transfer
ORD-111833,2025-11-09,10/11/2025,TD-23356,Tamara Davis,HOME OFFICE,OFF-AR-6736,Acme Executive Art,Office Supplies,Art,SOUTH,Florda,Tampa,191.13,26.45,1,0.0,second class,William Harrison,Gift Card
ORD-106051,31/03/2022,2022-04-01,LH-95181,Lisa Hensley,Home Office,TEC-CO-3419,Samsung Wireless Computer,Technology,Computers,South,Florida,Orlando,"$1,839.26",268.41,8,0.4,Standard Class,David Robinson,Bank Transfer
ORD-110857,04-24-2023,05-01-2023,AK-57447,Amber Kidd,Consumer,TEC-AC-9312,Apple Wireless Accessorie,Technology,Accessories,East,New Yrok,Albany,"9,320.96",168.55,10,0.2,Standard Class,Kristen Rowe,Credit Card
ORD-111827,02-18-2023,2023-02-18,VB-64921,Victor Brown,Home Office,TEC-CO-4770,Epson Portable Computer,Technology,Computers,central,ohio,Columbus ,12520.32,1967.26,6,0.0,Standard Class,James Webster,PAYPAL
ORD-111315,06-22-2023,24/06/2023,DM-40828,Darlene Miller,Corporate,OFF-PA-4996,Newell Standard Paper,Office Supplies,Paper,Central,Texas,Houston,756.8,82.83,9,0.0,Standard Class,Nathaniel Lee,Debit Card
ORD-104610,11/30/2025,2025-12-01,MW-57472,NULL,Home Office ,TEC-CO-3252,HP Classic Copier,Technology,Copiers,West,Oregon,Eugene,3531.42,-405.92,3,0.15,First Class,Zachary Mendoza,Bank Transfer
ORD-107717,04/24/2024,04-27-2024,PL-14067,Paul Lewis,Consumer ,OFF-FA-2734,Avery Adjustable Fastener,Office Supplies,Fasteners,Central ,Illinios,Chicago,356.2,41.32,3,0.1,Standard Class,Robert Dennis,Bank Transfer
ORD-102612,01-16-2024,01/21/2024,JP-70589,John Pierce,corporate,OFF-AR-2669,Avery Ergonomic Art,Office Supplies,Art,East, New Jersey, Jersey City,25.4,7.47,6,0.15,SECOND CLASS,David Robinson,PayPal
ORD-109168,02/19/2023,02/25/2023,JP-85849,James Padilla,CONSUMER,OFF-AR-8037,Fellowes Heavy-Duty Art, Office Supplies,Art,East,New Jersey,Newark ,143.18,38.22,3,0.1,Second Class,Samuel Turner,Gift Card
ORD-110381,17/02/2025,02-19-2025,DF-31579,devon flores,corporate,TEC-CO-1981,Epson Ergonomic Computer,Technology,Computers,East,New Jersey,Newark,2686.25,-0.94,9,0.2, First Class,maria brown,paypal
ORD-101477,2025-02-22,28/02/2025,KL-59968,Kiara Little,Corporate,TEC-MA-2526,Apple Pro Machine,TECHNOLOGY,Machines,EAST,New Jersey, Jersey City,3470.8,802.7,3,0.0,Same day ,Nathaniel Lee, Credit Card
ORD-109879,2023-08-11,14/08/2023,JP-19508,Jonathan Peterson,consumer,FUR-TA-9543,DMI Deluxe Table,Furnture,Tables,SOUTH,Florida,Tampa,149.70,-8.37,1,0.5, Second Class,Zachary Mendoza,Gift Card
ORD-110688,"May 26, 2022",2022-05-31,LA-36071,,Consumer,FUR-BO-7765,Global Standard Bookcase,Furniture,Bookcases,East,New York,Buffalo,5070.6,-135.38,8,0.0, First Class,Michael Morrison, Gift Card
ORD-107131,"Oct 28, 2024",2024-10-28,DZ-65392,Derek Zuniga,Corporate,OFF-SU-9719,Avery Deluxe Supplie,Office Supplies,Supplies,Central,Ohio,Cleveland,799.8,-33.79,6,0.0,Second Class,Tammy Boone,Credit Card
ORD-108612,21/08/2025,2025-08-22,RA-71433,Robert Arnold,Home Office,TEC-AC-9734,Logitech Ergonomic Accessorie,technology,Accessories,South,Georiga, Savannah,"$2,156.71",614.14,3,0.2,First Class,Justin Walker,
ORD-112667,06-06-2022,"Jun 09, 2022",MO-34957,Megan Orr,consumer,OFF-PA-7868,Avery Classic Paper,Office Supplies ,Paper,East,new jersey,Newark,2669.76,-206.29,12,0.0,Standard Class,Felicia Krueger,Debit Card
ORD-101675,2024-10-18,01/01/2021,MA-31992,Mr. Andrew Foster,Home Office,FUR-TA-7767,Bevis Portable Table,Furniture,Tables,WEST,OREGON,Portland,1638.96,-103.17,3,0.15,First Class,travis hobbs,Gift Card
ORD-107268,10/13/2022,"Oct 14, 2022",DD-97806,David Davis,Home Office,FUR-TA-7114,DMI Ergonomic Table,Furniture,Tables,West,California,San Diego,46.0,-6.47,1,0.5,First Class, Kyle Chambers,Bank Transfer
ORD-107955,15/12/2023,12-21-2023,DW-76244,Dr. William Warren,CORPORATE,OFF-PA-3007,Acme Wireless Paper,OFFICE SUPPLIES,Paper,Central,Illinois,springfield,$157.18,54.03,4,0.1,Same Day,,Credit  Card
ORD-101013,10/12/2024,2024-12-14,KN-67125,Kimberly Nguyen, Corporate,OFF-BI-3129,Xerox Standard Binder,Office Supplies,Binders,west,Washington,Seattle,117.04,25.55,8,0.5,Standard Class,Renee Melendez,Debit Card
ORD-109638,2023-05-11,"May 12, 2023",RL-49132,RAYMOND LE,Home Office,FUR-FU-4977,Global Executive Furnishing,Furniture ,Furnishings,Central,Texas,Dallas,"$2,127.56",250.85,4,0.0,Second Class,Maria Henry,Cash
ORD-108132,09/19/2022,"Sep 26, 2022",DM-18981,Daniel Murphy, Home Office,TEC-AC-1187,Samsung Compact Accessorie,Technology,Accessories,Central,texas,Dallas,"$1,914.55",136.21,3,0.3,Second Class,Felicia Krueger ,Pay Pal
ORD-106914,01/06/2025,06/06/2025,JW-18907,Jamie Walton,Home Office,FUR-CH-2889,DMI Classic Chair, Furniture,Chairs, Central,Texas,Houston,1418.58,490.91,10,0.4,First Class,Maria Brown,Credit Card
ORD-111404,"Mar 26, 2022",31/03/2022,LH-32280,Laura Hernandez, Consumer,OFF-PA-6427,fellowes adjustable paper,Office Supplies,Paper,Central,Texas,Austin,130.81,22.79,6,0.15,Same Day,Emma Butler,Credit Card
ORD-104990,07/02/2022,02-07-2022,AW-19305,Ashley Waller,Home Office,OFF-BI-7756,Acme Deluxe Binder , Office Supplies,Binders,East,Pennsylvania,philadelphia,158.42,0.27,12,0.3,Same Day,Emma Butler,Bank Transfer
ORD-108273,20/02/2022,02-20-2022,SA-26828,Sandra Aguilar,Home Office,OFF-AR-6736,Acme Executive Art,Office Supplies,Art,West,washington,Spokane,1624.6,427.98,10,0.15,Standrad Class,Andrew Harper,Bank Transfer
ORD-110260,"Jun 26, 2023",2023-06-28,WG-41439, William Gould,Consumer,TEC-AC-6372, HP Executive Accessorie,Technology,Accessories,WEST,California,San Diego,"3,978.56",66.27,6,0.15,Standard Class ,Connie Turner,PayPal
ORD-111393,06-03-2024,"Jun 07, 2024",ME-84847,Michelle Evans,HOME OFFICE,FUR-FU-4893,Hon Compact Furnishing,Furniture,Furnishings,Central,Texas,Austin,"$1,674.34",-102.71,8,0.3,First Class,Michael Morrison,CASH
ORD-112212,23/03/2022,"Mar 25, 2022",JP-19508,Jonathan Peterson,CONSUMER,FUR-BO-6224,Bush Pro Bookcase,Furniture,Bookcases,Central,Illinois,Springfield,"2,897.80",809.39,9,0.4,Standard Class,MARIA HENRY,Cash 
ORD-100601,2022-05-30,05/30/2022,JW-20350,Joseph Wilson, Home Office,OFF-AR-1372,Acme Deluxe Art,Office Supplies,Art,West,Oregeon,Portland,180.34,-23.84,1,0.0,same day,Felicia Krueger,Bank Transfer
ORD-103553,01/10/2022,2022-01-14,GP-88139,Gregory Ponce, Home Office,OFF-ST-3248,Avery Deluxe Storage,Office Supplies,Storage,West,California,San Diego,286.02,24.01,2,0.4,FIRST CLASS,David Robinson,
ORD-108794,08/05/2024,05/14/2024,JC-40007, Jeffrey Chandler, Consumer,OFF-ST-7999,Newell Classic Storage,Office Supplies,Storage,Central,Ohio,Cleveland,148.6,37.99,2,0.15,SECOND CLASS,Pamela Gutierrez, Bank Transfer
ORD-100089,"Nov 26, 2024","Dec 01, 2024",SA-50538,Shelly Alexander,Home Office,FUR-CH-5456,Sauder Adjustable Chair,Furniture,Chairs,Central,Texas,Dallas,1226.28,165.65,5,0.5,Same Day,Tammy Boone,Credit Card 
ORD-106917,12/12/2024,"Dec 17, 2024",MA-62976,Mr. Alexander Landry MD,Home Office,OFF-LA-1357,Acme Executive Label,OFFICE SUPPLIES,Labels,east,Pennsylvania,Philadelphia,1516.57,136.64,11,0.15,first class,Ryan Landry,Credit Card
ORD-101845,2023-06-27,"Jul 04, 2023",JS-34890,JAMIE SMITH,Corporate ,OFF-AR-4743,Fellowes Ergonomic Art,Office Supplies,Art,WEST,Oregon,Eugene,$544.81,39.81,6,0.1, First Class,Connie Turner,Gift Card
ORD-101680,11-14-2025,11/15/2025,NM-59695,Nathan Malone,Home Office,OFF-AR-1783,Xerox Wireless Art,Office Supplies,Art ,Central,Illinois,Chicago,328.7,86.98,10,0.0,Standard Class,David Robinson,Cash 
ORD-107452,25/02/2024,2024-02-28,SS-35242,Shelly Spencer,corporate,OFF-LA-7955,Acme Executive Label,Office Supplies ,Labels, West,Oregon,Portland,"2,265.34",78.64,-11,0.0,Second Class,Robert Jackson,Credit  Card
ORD-110395,03-29-2024,04-03-2024,SS-80381,Steve Sanchez,Corporate,FUR-CH-2582,Hon Adjustable Chair,Furniture,CHAIRS,,Pennsylvania,Philadelphia,"8,164.20",-455.89,12,0.0, Same Day,Lori Simmons,Debit  Card
ORD-109428,01-20-2022,01/21/2022,MM-80697,Matthew Mcmillan,Home Office,OFF-LA-2911,Newell Adjustable Label,Office Supplies,Labels,West,Washington,Seattle,681.8,23.55,11,0.2,Same Day,James Webster ,cash
ORD-103596,"Mar 13, 2023",03/15/2023,YC-30866,Yvonne Chambers,Home Office,TEC-MA-8088,Logitech Standard Machine,Technology,Machines, Central,Illinois,Springfield,2173.16,426.21,1,0.0,Frist Class,David Robinson,DEBIT CARD
ORD-101741,21/09/2024,2024-09-27,ES-47667,Elizabeth Sharp ,Consumer,OFF-EN-6222,Acme Portable Envelope,Offce Supplies,Envelopes,Central ,Illinois,Chicago,$267.30,30.2,7,0.5,SAME DAY,Suzanne Wood,Cash
ORD-109805,"Jan 22, 2022",25/01/2022,SJ-65108,Shannon James,home office,TEC-MA-6370,Apple Premium Machine,Tech,Machines,West,washington,Spokane ,"$14,269.36",4712.45,8,0.0,second class,Jennifer Hernandez,Cash
ORD-110229,"Feb 15, 2024",02/20/2024,KG-97900,Kimberly Gibson,Consumer ,OFF-ST-7999,Newell Classic Storage,office supplies,Storage,Central,Illinois,Springfield,961.51,,11,0.0,Same Day,William David DDS,Gift Card
ORD-104997,"May 15, 2022","May 19, 2022",JS-95649,Jose Schultz,Home Office ,TEC-AC-4216,HP Compact Accessorie,Tech,Accessories,East,pennsylvania,Philadelphia,1178.2,336.56,1,0.15,STANDARD CLASS,zachary mendoza,credit card
ORD-103630,2023-01-06,,LA-67905,Lisa Allen,Corporate,FUR-BO-5186,Bush Standard Bookcase,Furnture,Bookcases,west,Washington,Spokane,346.70,37.25,2,0.4,First Class,Connie Turner, Gift Card
ORD-111994,20/01/2025,"Jan 27, 2025",DT-71069,David Thompson,corporate,OFF-PA-6427,Fellowes Adjustable Paper, Office Supplies,Paper, Central,Illinois,Springfield,25.65,-3.2,1,0.0,Standard Class,Kristen Rowe,Debit Card
ORD-111676,"Apr 08, 2023","Apr 13, 2023",JS-68082,Joyce Solis,Home Office,FUR-FU-4050,Novimex Compact Furnishing ,furniture, Furnishings,West,Oregon,Eugene,$573.21,186.06,11,0.0,Standrad Class,Zachary Mendoza,Debit Card
ORD-102816,09-02-2023,09-09-2023,MC-26683,Marie Christian,Consumer,TEC-AC-2475,Lenovo Deluxe Accessorie , Technology,Accessories,central,Texas,Dallas,"8,914.50",-176.92,7,0.0,Same Day, Kristin Mendoza,Gift Card
ORD-105434,10/26/2025,2025-10-26,AS-87397,abigail shaffer,Corporate ,TEC-PH-4189,Epson Deluxe Phone,Technology,Phones,EAST,New Jersy,Newark,5628.3,-180.54,9,0.15,First Class,,Gift  Card
ORD-104380,"Oct 07, 2022",,JA-74340,Jose Allen,Consumer,TEC-AC-4216,HP Compact Accessorie,Technology,Accessories ,West,Oregon,Eugene,2772.18,959.64,2,0.0,Second Class,James Webster,Debit Card
ORD-111276,2025-07-06,10/07/2025,MB-42706,Michael Bradshaw,home office,OFF-EN-2388,3M Heavy-Duty Envelope,Office Supplies,Envelopes,Central ,ohio,Columbus,"1,963.47",673.92,11,0.1, Second Class,Connie Turner,Credit Card
ORD-107608,28/08/2024,09-01-2024,RK-27892,Reginald Knapp,CONSUMER,OFF-EN-1430,Acme Portable Envelope ,Office Supplies,Envelopes,South, Florida,Orlando,$695.92,-30.13,4,0.0,Same Day,Nathaniel Lee,Gift Card
ORD-104211,03-01-2025,2025-03-04,TM-42092,Tanner Mitchell DDS,Corporate,TEC-CO-4770,Epson Portable Computer,Tech,Computers,EAST, Pennsylvania,Philadelphia,16902.43,1819.04,9,0.1,Same Day,William David DDS,PayPal
ORD-107763,02/18/2022,2022-02-22,ER-44816,Emma Reed, Consumer,OFF-ST-4898,Avery Wireless Storage,Office Supplies,Storage,East,New York,Albany,-488.20,31.31,9,0.2,Same day ,Tammy Boone,Debit Card
ORD-108850,17/04/2023,23/04/2023,JW-20500,Joel Williams,Consumer,OFF-SU-9719,Avery Deluxe Supplie,Offce Supplies,Supplies,Central,ILLINOIS,Springfield,319.92,77.57,4,0.4,Secnod Class,Katherine Stark,Cash
ORD-103419,28/06/2024,"Jun 30, 2024",HF-54236,Holly Farmer,Corporate,OFF-SU-9824,3m premium supplie,Office Supplies,Supplies,Central,Texas,Houston,69.36,7.74,1,0.0,Standard Class,Samuel Turner,PayPal
ORD-105225,07/21/2024,"Jul 26, 2024",RM-97026,Rhonda Martin,home office,TEC-AC-1725,Logitech Classic Accessorie,Technology,Accessories,Central,Ohio,COLUMBUS,9070.21,2026.32,8,0.3,Second Class,Joseph Howard,
ORD-103859,08-06-2023,"Dec 15, 2020",JF-55056,Joann Ferguson,Corporate ,FUR-CH-7291,Bush Executive Chair,Furniture,Chairs,South,Georgia,Atlanta,547.7,-78.75,2,0.2,STANDARD CLASS,Larry Harris,Bank Transfer
ORD-109961,28/01/2022,02-04-2022,JH-17331,Jessica Holmes ,consumer,OFF-AR-2669,Avery Ergonomic Art, Office Supplies,Art,West,California,Los Angeles,19.9,-2.44,5,0.2,first class,Emma Butler,Gift Card
ORD-103107,05/06/2024,NULL,JV-19359,Joshua Vance,Consumer,OFF-BI-6482,Acme Classic Binder,Office Supplies,Binders,CENTRAL,Texas,Dallas,$136.19,-6.55,1,0.2,second class,Joseph Howard,CASH
ORD-105074,13/06/2025,06-19-2025,KC-15229,Kirk Carter,Corporate,OFF-BI-3129,XEROX STANDARD BINDER,Office Supplies,Binders,East,New York,New York City,122.89,-9.94,6,0.3,Same Day,Jennifer Hernandez,Cash
ORD-105795,"Dec 15, 2022",2021-12-01,MM-15075,Matthew Moon,CORPORATE,FUR-FU-2745,Sauder Wireless Furnishing,Furniture,Furnishings,East,Pennsylvania,Philadelphia,356.1,-5.24,3,0.0,Second Class,Kristen Rowe,PayPal
ORD-110467,"May 16, 2024","May 23, 2024",DN-54548,Daniel Nguyen,Home Office,TEC-MA-7129,Canon Ergonomic Machine,TECHNOLOGY,Machines,East,New Jersey,Jersey City,5419.15,,4,0.3,First Class,Kristen Rowe,Credit Card
ORD-110642,08/18/2024,08/24/2024,AH-30028,andrea hubbard,Home Office,OFF-EN-9209,Boston Compact Envelope, Office Supplies,Envelopes,Central,Ohio,Cleveland,"$1,017.60",99.71,10,0.0,Same Day,William Harrison,Credit Card
ORD-111526,2022-11-16,2022-11-22,AO-87832,Austin Osborne,Corporate,OFF-PA-4996,Newell Standard Paper,OFFICE SUPPLIES,Paper,East,New York,Albany,151.4,31.49,3,0.4,Standard Class,KRISTEN ROWE,Credit Card
ORD-109832,03-29-2023,2023-04-01,CR-93130,Cathy Robinson, Corporate,TEC-AC-6286,Logitech Standard Accessorie,Technology,Accessories,South,Georgia,Savannah ,4170.0,956.71,12,0.4,Standard Class,Jennifer Hernandez,Cash
ORD-107492,10-22-2024,10-25-2024,AH-46048,Angie Henderson,Consumer,OFF-ST-3248,Avery Deluxe Storage,OFFICE SUPPLIES,Storage,WEST, California,San Francisco,1716.12,190.09,8,0.1,Standard Class,Suzanne Wood,Cash
ORD-103989,2022-09-03,09/07/2022,AM-52247,NULL,Home Office,OFF-PA-1349,Newell Premium Paper,Office Supplies, Paper,East,Pennsylvania,Pittsburgh,247.23,-10.91,1,0.0,Standard Class,Kristen Rowe,N/A
ORD-110009,2023-07-29,"Aug 03, 2023",WM-48752,Wayne Morgan,Home Office,FUR-BO-3868,BEVIS CLASSIC BOOKCASE,Furniture,Bookcases,west,Oregon,portland,"$5,769.09",505.39,9,0.15,First Class,Andrew Harper,Gift Card
ORD-108392,14/09/2022,09/19/2022,DM-60205,Dana Martinez,Home Office ,FUR-TA-6277,Bush Standard Table,Furniture,Tables,east,new jersey,Newark,4063.45,-394.18,9,0.4,First Class,Amber Yang,PayPal
ORD-107645,03/02/2025,"Mar 03, 2025",CT-57739,Colin Terry,Corporate,OFF-ST-6620,Xerox Compact Storage, Office Supplies,Storage, Central,Ohio,Cleveland,1095.9,305.82,9,0.0,Same Day,Katherine Stark,DEBIT CARD
ORD-108513,06-22-2022,06/27/2022,MD-69473,Mrs. Diane Reyes,Corporate,OFF-ST-4898,Avery Wireless Storage,Office Supplies,Storage,WEST,Oregon,Eugene,461.11,146.36,8,0.15,Standard Class,Andrew Harper ,PayPal
ORD-110290,09/30/2022,07/10/2022,YC-30866, Yvonne Chambers,home office,FUR-FU-3962,Bush Standard Furnishing,Furniture,Furnishings,East,New Jersy,Jersey City,"$7,058.88",-601.81,11,0.15, Same Day,Suzanne Wood,Gift Card
ORD-106276,07/11/2023,11/09/2023,LR-41946,Lisa Randall,CORPORATE,OFF-ST-6077,Xerox Executive Storage,office supplies,Storage,Central,OHIO,Columbus,$682.16,115.91,4,0.3,First Class,Kristen Rowe,Bank Transfr
ORD-110200,2022-12-17,2022-12-21,JB-70217,Judy Baker,home office,OFF-PA-3007,Acme Wireless Paper,Office Supplies,Paper,Central, Illinois,Springfield,$314.35,-37.11,9,0.2,Secnod Class,Kyle Chambers, Gift Card
ORD-108588,04/15/2023,,EC-99733,Eric Carney, Corporate,OFF-BI-9498,Newell Standard Binder,Office Supplies,Binders,Central,Texas,Houston,"1,163.61",293.62,7,0.0,same day,Michael Morrison,PAYPAL
ORD-101575,11-07-2025,11-09-2025,TT-72402, Travis Tucker,HOME OFFICE,TEC-PH-3390,Canon Pro Phone,Technology,Phones,West,California,Los Angeles,"3,758.97",651.62,3,0.1,Second Class,JENNIFER HERNANDEZ, Bank Transfer
ORD-101082,03/16/2023,21/03/2023,JD-14722,Jeremy Dalton,CORPORATE,OFF-ST-5873,Acme Classic Storage,office supplies,Storage,east,Pennsylvania,Pittsburgh,455.44,124.41,3,0.1,Standrad Class,Joseph Howard,Credit Card
ORD-112157,04/16/2022,04-20-2022,LB-94012,NULL,Corporate,FUR-FU-2041,DMI Executive Furnishing,Furniture ,Furnishings,Central,Illinois,CHICAGO,"$4,945.27",784.21,11,0.0,FIRST CLASS,James Webster,BANK TRANSFER
ORD-111135,"Sep 22, 2023","Sep 27, 2023",CJ-74332,Chad Jones,Corporate,OFF-LA-2911,Newell Adjustable Label,Office Supplies,labels,south,Florida,Orlando,767.05,266.06,11,0.1,Standard Class,William David DDS, Cash
